PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MANOEJ023,,,2759,Commercial Printing
MANOEJ024,,,3053,"Gaskets, Packing And Sealing Devices"
MANOEJ025,,,2759,Commercial Printing
MANOEJ026,,,2673,"Bags: Plastics, Laminated, & Coated"
MANOEJ027,,,3444,Sheet Metal Work
MANOEJ029,,,3829,Measuring & Controlling Devices
MANOEJ02A,,,3676,Electronic Resistors
MANOEJ02B,,,3594,Fluid Power Pumps And Motors
MANOEJ02C,,,3559,Special Industry Machinery
MANOEJ02D,,,2869,Industrial Organic Chemicals
MANOEJ02E,,,3714,Motor Vehicle Parts And Accessories
MANOEJ02F,,,3842,Surgical Appliances And Supplies
MANOEJ02G,,,3549,Metalworking Machinery
MANOEJ02H,,,2015,Poultry Slaughtering And Processing
MANOEJ02I,,,3679,Electronic Components
MANOEJ02J,,,3441,Fabricated Structural Metal
MANOEJ02K,,,3676,Electronic Resistors
MANOEJ02L,,,3724,Aircraft Engines And Engine Parts
MANOEJ02M,,,3823,Process Control Instruments
MANOEJ02N,,,3565,Packaging Machinery
MANOEJ02O,,,3675,Electronic Capacitors
MANOEJ02P,,,4226,Special Warehousing And Storage
MANOEJ02Q,,,2053,"Frozen Bakery Products, Except Bread"
MANOEJ02R,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ02S,,,3679,Electronic Components
MANOEJ02T,,,3339,Primary Nonferrous Metals
MANOEJ02U,,,3829,Measuring & Controlling Devices
MANOEJ02V,,,2834,Pharmaceutical Preparations
MANOEJ02W,,,3398,Metal Heat Treating
MANOEJ02X,,,3599,Industrial Machinery
MANOEJ02Y,,,4215,"Courier Services, Except By Air"
MANOEJ02Z,,,3082,Unsupported Plastics Profile Shapes
MANOEJ030,,,2033,Canned Fruits And Vegetables
MANOEJ031,,,3087,Custom Compound Purchased Resins
MANOEJ032,,,3674,Semiconductors And Related Devices
MANOEJ033,,,3674,Semiconductors And Related Devices
MANOEJ034,,,3845,Electromedical Equipment
MANOEJ035,,,3845,Electromedical Equipment
MANOEJ036,,,3799,Transportation Equipment
MANOEJ037,,,3842,Surgical Appliances And Supplies
MANOEJ038,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ039,,,3842,Surgical Appliances And Supplies
MANOEJ03A,,,3761,Guided Missiles And Space Vehicles
MANOEJ03B,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ03C,,,3826,Analytical Instruments
MANOEJ03D,,,3826,Analytical Instruments
MANOEJ03E,,,4225,General Warehousing And Storage
MANOEJ03F,,,4151,School Buses
MANOEJ03H,,,3589,Service Industry Machinery
MANOEJ03I,,,3829,Measuring & Controlling Devices
MANOEJ03J,,,2522,"Office Furniture, Except Wood"
MANOEJ03K,,,3679,Electronic Components
MANOEJ03L,,,2836,Biological Products Except Diagnostic
MANOEJ03M,,,3679,Electronic Components
MANOEJ03N,,,3679,Electronic Components
MANOEJ03O,,,3589,Service Industry Machinery
MANOEJ03P,,,2297,Nonwoven Fabrics
MANOEJ03Q,,,4213,"Trucking, Except Local"
MANOEJ03R,,,4213,"Trucking, Except Local"
MANOEJ03S,,,4213,"Trucking, Except Local"
MANOEJ03T,,,4213,"Trucking, Except Local"
MANOEJ03W,,,3599,Industrial Machinery
MANOEJ03X,,,5093,Scrap And Waste Materials
MANOEJ03Y,,,3429,"Hardware, Not Elsewhere Classified"
MANOEJ03Z,,,2899,Chemical Preparations
MANOEJ040,,,3083,Laminated Plastics Plate & Sheet
MANOEJ041,,,4225,General Warehousing And Storage
MANOEJ042,,,3844,X-Ray Apparatus And Tubes
MANOEJ043,,,4225,General Warehousing And Storage
MANOEJ044,,,4231,Trucking Terminal Facilities
MANOEJ046,,,2836,Biological Products Except Diagnostic
MANOEJ047,,,2836,Biological Products Except Diagnostic
MANOEJ048,,,2836,Biological Products Except Diagnostic
MANOEJ049,,,3089,Plastics Products
MANOEJ04A,,,4214,Local Trucking With Storage
MANOEJ04B,,,4214,Local Trucking With Storage
MANOEJ04C,,,4214,Local Trucking With Storage
MANOEJ04D,,,4214,Local Trucking With Storage
MANOEJ04E,,,4214,Local Trucking With Storage
MANOEJ04F,,,4215,"Courier Services, Except By Air"
MANOEJ04G,,,3571,Electronic Computers
MANOEJ04H,,,3499,Fabricated Metal Products
MANOEJ04I,,,4213,"Trucking, Except Local"
MANOEJ04J,,,4213,"Trucking, Except Local"
MANOEJ04K,,,4499,Water Transportation Services
MANOEJ04L,,,3577,Computer Peripheral Equipment
MANOEJ04M,,,3663,Radio & TV Communications Equipment
MANOEJ04N,,,3479,Metal Coating And Allied Services
MANOEJ04O,,,3471,Plating And Polishing
MANOEJ04P,,,4111,Local And Suburban Transit
MANOEJ04Q,,,4111,Local And Suburban Transit
MANOEJ04R,,,4215,"Courier Services, Except By Air"
MANOEJ04S,,,3572,Computer Storage Devices
MANOEJ04T,,,3572,Computer Storage Devices
MANOEJ04U,,,3572,Computer Storage Devices
MANOEJ04V,,,3572,Computer Storage Devices
MANOEJ04W,,,3572,Computer Storage Devices
MANOEJ04X,,,2836,Biological Products Except Diagnostic
MANOEJ04Y,,,2752,"Commercial Printing, Lithographic"
MANOEJ04Z,,,3826,Analytical Instruments
MANOEJ050,,,3635,Household Vacuum Cleaners
MANOEJ051,,,3699,Electrical Equipment & Supplies
MANOEJ052,,,2531,Public Building & Related Furniture
MANOEJ053,,,3952,Lead Pencils And Art Goods
MANOEJ054,,,4215,"Courier Services, Except By Air"
MANOEJ055,,,3423,Hand And Edge Tools
MANOEJ056,,,3086,Plastics Foam Products
MANOEJ057,,,3569,General Industrial Machinery
MANOEJ058,,,2531,Public Building & Related Furniture
MANOEJ059,,,3559,Special Industry Machinery
MANOEJ05A,,,3559,Special Industry Machinery
MANOEJ05B,,,3559,Special Industry Machinery
MANOEJ05C,,,3559,Special Industry Machinery
MANOEJ05D,,,3559,Special Industry Machinery
MANOEJ05E,,,2095,Roasted Coffee
MANOEJ05F,,,4493,Marinas
MANOEJ05G,,,2711,Newspapers
MANOEJ05H,,,2834,Pharmaceutical Preparations
MANOEJ05I,,,2834,Pharmaceutical Preparations
MANOEJ05J,,,5015,"Motor Vehicle Parts, Used"
MANOEJ05K,,,3714,Motor Vehicle Parts And Accessories
MANOEJ05L,,,3679,Electronic Components
MANOEJ05M,,,3672,Printed Circuit Boards
MANOEJ05N,,,4225,General Warehousing And Storage
MANOEJ05O,,,2813,Industrial Gases
MANOEJ05P,,,3559,Special Industry Machinery
MANOEJ05Q,,,3559,Special Industry Machinery
MANOEJ05R,,,3559,Special Industry Machinery
MANOEJ05S,,,3559,Special Industry Machinery
MANOEJ05T,,,3559,Special Industry Machinery
MANOEJ05U,,,2394,Canvas And Related Products
MANOEJ05V,,,3471,Plating And Polishing
MANOEJ05W,,,2099,Food Preparations
MANOEJ05Y,,,5015,"Motor Vehicle Parts, Used"
MANOEJ05Z,,,5093,Scrap And Waste Materials
MANOEJ060,,,3724,Aircraft Engines And Engine Parts
MANOEJ061,,,3841,Surgical And Medical Instruments
MANOEJ062,,,4225,General Warehousing And Storage
MANOEJ063,,,4215,"Courier Services, Except By Air"
MANOEJ064,,,4215,"Courier Services, Except By Air"
MANOEJ065,,,4215,"Courier Services, Except By Air"
MANOEJ066,,,2851,Paints And Allied Products
MANOEJ067,,,2653,Corrugated And Solid Fiber Boxes
MANOEJ069,,,2399,Fabricated Textile Products
MANOEJ06A,,,3826,Analytical Instruments
MANOEJ06B,,,3999,Manufacturing Industries
MANOEJ06C,,,4213,"Trucking, Except Local"
MANOEJ06D,,,3999,Manufacturing Industries
MANOEJ06E,,,3999,Manufacturing Industries
MANOEJ06F,,,3999,Manufacturing Industries
MANOEJ06H,,,5015,"Motor Vehicle Parts, Used"
MANOEJ06I,,,2834,Pharmaceutical Preparations
MANOEJ06J,,,2834,Pharmaceutical Preparations
MANOEJ06K,,,2834,Pharmaceutical Preparations
MANOEJ06L,,,2834,Pharmaceutical Preparations
MANOEJ06M,,,2834,Pharmaceutical Preparations
MANOEJ06N,,,2834,Pharmaceutical Preparations
MANOEJ06O,,,2834,Pharmaceutical Preparations
MANOEJ06P,,,2834,Pharmaceutical Preparations
MANOEJ06Q,,,3089,Plastics Products
MANOEJ06R,,,2834,Pharmaceutical Preparations
MANOEJ06S,,,2675,Die-Cut Paper And Board
MANOEJ06T,,,3471,Plating And Polishing
MANOEJ06U,,,5015,"Motor Vehicle Parts, Used"
MANOEJ06V,,,5015,"Motor Vehicle Parts, Used"
MANOEJ06W,,,5015,"Motor Vehicle Parts, Used"
MANOEJ06X,,,4225,General Warehousing And Storage
MANOEJ06Y,,,4225,General Warehousing And Storage
MANOEJ06Z,,,4225,General Warehousing And Storage
MANOEJ072,,,3497,Metal Foil And Leaf
MANOEJ073,,,3845,Electromedical Equipment
MANOEJ074,,,3728,Aircraft Parts And Equipment
MANOEJ076,,,3545,Machine Tool Accessories
MANOEJ078,,,3089,Plastics Products
MANOEJ07A,,,2851,Paints And Allied Products
MANOEJ07B,,,4215,"Courier Services, Except By Air"
MANOEJ07C,,,3089,Plastics Products
MANOEJ07F,,,2653,Corrugated And Solid Fiber Boxes
MANOEJ07G,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ07H,,,2752,"Commercial Printing, Lithographic"
MANOEJ07I,,,2671,"Paper Coated & Laminated, Packaging"
MANOEJ07J,,,2836,Biological Products Except Diagnostic
MANOEJ07M,,,4311,U.S. Postal Service
MANOEJ07N,,,2899,Chemical Preparations
MANOEJ07O,,,2033,Canned Fruits And Vegetables
MANOEJ07P,,,2448,Wood Pallets And Skids
MANOEJ07Q,,,5093,Scrap And Waste Materials
MANOEJ07R,,,4231,Trucking Terminal Facilities
MANOEJ07S,,,3724,Aircraft Engines And Engine Parts
MANOEJ07T,,,3724,Aircraft Engines And Engine Parts
MANOEJ07U,,,4215,"Courier Services, Except By Air"
MANOEJ07V,,,3269,Pottery Products
MANOEJ07X,,,2836,Biological Products Except Diagnostic
MANOEJ07Y,,,3699,Electrical Equipment & Supplies
MANOEJ07Z,,,3663,Radio & TV Communications Equipment
MANOEJ080,,,3052,Rubber & Plastics Hose & Belting
MANOEJ082,,,3931,Musical Instruments
MANOEJ083,,,2834,Pharmaceutical Preparations
MANOEJ084,,,4111,Local And Suburban Transit
MANOEJ085,,,3052,Rubber & Plastics Hose & Belting
MANOEJ086,,,4493,Marinas
MANOEJ087,,,2834,Pharmaceutical Preparations
MANOEJ088,,,4225,General Warehousing And Storage
MANOEJ08A,,,4311,U.S. Postal Service
MANOEJ08B,,,2399,Fabricated Textile Products
MANOEJ08C,,,3479,Metal Coating And Allied Services
MANOEJ08D,,,2752,"Commercial Printing, Lithographic"
MANOEJ08E,,,4225,General Warehousing And Storage
MANOEJ08F,,,3441,Fabricated Structural Metal
MANOEJ08G,,,3479,Metal Coating And Allied Services
MANOEJ08H,,,4214,Local Trucking With Storage
MANOEJ08J,,,2038,Frozen Specialties
MANOEJ08K,,,2759,Commercial Printing
MANOEJ08L,,,2099,Food Preparations
MANOEJ08M,,,5093,Scrap And Waste Materials
MANOEJ08N,,,2836,Biological Products Except Diagnostic
MANOEJ08O,,,3452,"Bolts, Nuts, Rivets, And Washers"
MANOEJ08P,,,3564,Blowers And Fans
MANOEJ08Q,,,3089,Plastics Products
MANOEJ08R,,,3845,Electromedical Equipment
MANOEJ08S,,,4225,General Warehousing And Storage
MANOEJ08T,,,2657,Folding Paperboard Boxes
MANOEJ08U,,,2657,Folding Paperboard Boxes
MANOEJ08V,,,3471,Plating And Polishing
MANOEJ08W,,,3842,Surgical Appliances And Supplies
MANOEJ08X,,,2099,Food Preparations
MANOEJ08Y,,,2099,Food Preparations
MANOEJ08Z,,,4222,Refrigerated Warehousing And Storage
MANOEJ090,,,4225,General Warehousing And Storage
MANOEJ091,,,3826,Analytical Instruments
MANOEJ093,,,2434,Wood Kitchen Cabinets
MANOEJ094,,,3999,Manufacturing Industries
MANOEJ095,,,5093,Scrap And Waste Materials
MANOEJ096,,,3643,Current-Carrying Wiring Devices
MANOEJ097,,,3572,Computer Storage Devices
MANOEJ098,,,2068,Salted And Roasted Nuts And Seeds
MANOEJ099,,,4222,Refrigerated Warehousing And Storage
MANOEJ09A,,,3081,Unsupported Plastics Film & Sheet
MANOEJ09C,,,2086,Bottled And Canned Soft Drinks
MANOEJ09D,,,2673,"Bags: Plastics, Laminated, & Coated"
MANOEJ09F,,,3812,Search And Navigation Equipment
MANOEJ09G,,,2821,Plastics Materials And Resins
MANOEJ09H,,,3812,Search And Navigation Equipment
MANOEJ09I,,,3674,Semiconductors And Related Devices
MANOEJ09J,,,2844,Toilet Preparations
MANOEJ09K,,,3559,Special Industry Machinery
MANOEJ09L,,,4222,Refrigerated Warehousing And Storage
MANOEJ09M,,,4222,Refrigerated Warehousing And Storage
MANOEJ09N,,,4222,Refrigerated Warehousing And Storage
MANOEJ09O,,,2711,Newspapers
MANOEJ09P,,,3751,"Motorcycles, Bicycles, And Parts"
MANOEJ09Q,,,2099,Food Preparations
MANOEJ09R,,,3812,Search And Navigation Equipment
MANOEJ09S,,,3629,Electrical Industrial Apparatus
MANOEJ09T,,,4111,Local And Suburban Transit
MANOEJ09U,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ09V,,,3823,Process Control Instruments
MANOEJ09W,,,2841,Soap And Other Detergents
MANOEJ09X,,,3086,Plastics Foam Products
MANOEJ09Y,,,2899,Chemical Preparations
MANOEJ0A0,,,2038,Frozen Specialties
MANOEJ0A1,,,2657,Folding Paperboard Boxes
MANOEJ0A2,,,2833,Medicinals And Botanicals
MANOEJ0A3,,,3554,Paper Industries Machinery
MANOEJ0A4,,,4581,"Airports, Flying Fields, & Services"
MANOEJ0A5,,,4213,"Trucking, Except Local"
MANOEJ0A6,,,2038,Frozen Specialties
MANOEJ0A7,,,4225,General Warehousing And Storage
MANOEJ0A8,,,3812,Search And Navigation Equipment
MANOEJ0A9,,,2092,Fresh Or Frozen Prepared Fish
MANOEJ0AA,,,3081,Unsupported Plastics Film & Sheet
MANOEJ0AB,,,3999,Manufacturing Industries
MANOEJ0AC,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ0AE,,,4225,General Warehousing And Storage
MANOEJ0AF,,,4225,General Warehousing And Storage
MANOEJ0AG,,,2099,Food Preparations
MANOEJ0AH,,,3086,Plastics Foam Products
MANOEJ0AI,,,3841,Surgical And Medical Instruments
MANOEJ0AJ,,,5093,Scrap And Waste Materials
MANOEJ0AK,,,5093,Scrap And Waste Materials
MANOEJ0AL,,,3089,Plastics Products
MANOEJ0AM,,,2038,Frozen Specialties
MANOEJ0AN,,,4225,General Warehousing And Storage
MANOEJ0AO,,,3842,Surgical Appliances And Supplies
MANOEJ0AP,,,3519,Internal Combustion Engines
MANOEJ0AQ,,,3826,Analytical Instruments
MANOEJ0AR,,,2834,Pharmaceutical Preparations
MANOEJ0AS,,,3471,Plating And Polishing
MANOEJ0AU,,,3471,Plating And Polishing
MANOEJ0AW,,,3841,Surgical And Medical Instruments
MANOEJ0AX,,,2836,Biological Products Except Diagnostic
MANOEJ0AY,,,3911,"Jewelry, Precious Metal"
MANOEJ0AZ,,,2836,Biological Products Except Diagnostic
MANOEJ0B1,,,2834,Pharmaceutical Preparations
MANOEJ0B2,,,2834,Pharmaceutical Preparations
MANOEJ0B4,,,3086,Plastics Foam Products
MANOEJ0B6,,,2092,Fresh Or Frozen Prepared Fish
MANOEJ0B7,,,4225,General Warehousing And Storage
MANOEJ0B8,,,4213,"Trucking, Except Local"
MANOEJ0B9,,,3255,Clay Refractories
MANOEJ0BA,,,3069,Fabricated Rubber Products
MANOEJ0BB,,,3499,Fabricated Metal Products
MANOEJ0BC,,,5015,"Motor Vehicle Parts, Used"
MANOEJ0BD,,,3559,Special Industry Machinery
MANOEJ0BF,,,3911,"Jewelry, Precious Metal"
MANOEJ0BG,,,3841,Surgical And Medical Instruments
MANOEJ0BH,,,3699,Electrical Equipment & Supplies
MANOEJ0BI,,,3999,Manufacturing Industries
MANOEJ0BJ,,,2431,Millwork
MANOEJ0BK,,,4131,Intercity & Rural Bus Transportation
MANOEJ0BL,,,3841,Surgical And Medical Instruments
MANOEJ0BM,,,2834,Pharmaceutical Preparations
MANOEJ0BN,,,2051,"Bread, Cake, And Related Products"
MANOEJ0BO,,,3823,Process Control Instruments
MANOEJ0BP,,,3812,Search And Navigation Equipment
MANOEJ0BQ,,,3398,Metal Heat Treating
MANOEJ0BR,,,3643,Current-Carrying Wiring Devices
MANOEJ0BS,,,3823,Process Control Instruments
MANOEJ0BT,,,3061,Mechanical Rubber Goods
MANOEJ0BU,,,3679,Electronic Components
MANOEJ0BW,,,3089,Plastics Products
MANOEJ0BX,,,3356,Nonferrous Rolling And Drawing
MANOEJ0BY,,,4493,Marinas
MANOEJ0BZ,,,2836,Biological Products Except Diagnostic
MANOEJ0C0,,,2843,Surface Active Agents
MANOEJ0C1,,,2834,Pharmaceutical Preparations
MANOEJ0C2,,,3841,Surgical And Medical Instruments
MANOEJ0C3,,,3499,Fabricated Metal Products
MANOEJ0C4,,,3699,Electrical Equipment & Supplies
MANOEJ0C5,,,2836,Biological Products Except Diagnostic
MANOEJ0C6,,,3559,Special Industry Machinery
MANOEJ0C7,,,3841,Surgical And Medical Instruments
MANOEJ0C9,,,3841,Surgical And Medical Instruments
MANOEJ0CA,,,3841,Surgical And Medical Instruments
MANOEJ0CB,,,2673,"Bags: Plastics, Laminated, & Coated"
MANOEJ0CC,,,3679,Electronic Components
MANOEJ0CE,,,3678,Electronic Connectors
MANOEJ0CF,,,3699,Electrical Equipment & Supplies
MANOEJ0CG,,,2834,Pharmaceutical Preparations
MANOEJ0CH,,,3679,Electronic Components
MANOEJ0CI,,,4215,"Courier Services, Except By Air"
MANOEJ0CJ,,,4215,"Courier Services, Except By Air"
MANOEJ0CK,,,2621,Paper Mills
MANOEJ0CL,,,3842,Surgical Appliances And Supplies
MANOEJ0CM,,,3823,Process Control Instruments
MANOEJ0CN,,,2836,Biological Products Except Diagnostic
MANOEJ0CO,,,2099,Food Preparations
MANOEJ0CP,,,4225,General Warehousing And Storage
MANOEJ0CQ,,,4225,General Warehousing And Storage
MANOEJ0CR,,,4225,General Warehousing And Storage
MANOEJ0CS,,,2836,Biological Products Except Diagnostic
MANOEJ0CT,,,4493,Marinas
MANOEJ0CU,,,3565,Packaging Machinery
MANOEJ0CV,,,2834,Pharmaceutical Preparations
MANOEJ0CX,,,3841,Surgical And Medical Instruments
MANOEJ0CY,,,2099,Food Preparations
MANOEJ0CZ,,,2097,Manufactured Ice for sale
MANOEJ0D0,,,3089,Plastics Products
MANOEJ0D1,,,2677,Envelopes
MANOEJ0D2,,,3731,Ship Building And Repairing
MANOEJ0D3,,,2891,Adhesives And Sealants
MANOEJ0D4,,,3089,Plastics Products
MANOEJ0D5,,,4225,General Warehousing And Storage
MANOEJ0D6,,,2836,Biological Products Except Diagnostic
MANOEJ0D7,,,2673,"Bags: Plastics, Laminated, & Coated"
MANOEJ0D8,,,3599,Industrial Machinery
MANOEJ0D9,,,3479,Metal Coating And Allied Services
MANOEJ0DA,,,2671,"Paper Coated & Laminated, Packaging"
MANOEJ0DB,,,2834,Pharmaceutical Preparations
MANOEJ0DC,,,3399,Primary Metal Products
MANOEJ0DD,,,4225,General Warehousing And Storage
MANOEJ0DE,,,4225,General Warehousing And Storage
MANOEJ0DF,,,4225,General Warehousing And Storage
MANOEJ0DG,,,4225,General Warehousing And Storage
MANOEJ0DH,,,4225,General Warehousing And Storage
MANOEJ0DI,,,3089,Plastics Products
MANOEJ0DJ,,,4225,General Warehousing And Storage
MANOEJ0DK,,,4225,General Warehousing And Storage
MANOEJ0DL,,,4225,General Warehousing And Storage
MANOEJ0DM,,,4225,General Warehousing And Storage
MANOEJ0DN,,,4225,General Warehousing And Storage
MANOEJ0DO,,,4225,General Warehousing And Storage
MANOEJ0DP,,,4225,General Warehousing And Storage
MANOEJ0DQ,,,4225,General Warehousing And Storage
MANOEJ0DR,,,4225,General Warehousing And Storage
MANOEJ0DS,,,3672,Printed Circuit Boards
MANOEJ0DT,,,4225,General Warehousing And Storage
MANOEJ0DU,,,4225,General Warehousing And Storage
MANOEJ0DV,,,4225,General Warehousing And Storage
MANOEJ0DW,,,4225,General Warehousing And Storage
MANOEJ0DX,,,4225,General Warehousing And Storage
MANOEJ0DY,,,4225,General Warehousing And Storage
MANOEJ0DZ,,,3728,Aircraft Parts And Equipment
MANOEJ0E0,,,5093,Scrap And Waste Materials
MANOEJ0E1,,,2448,Wood Pallets And Skids
MANOEJ0E2,,,2431,Millwork
MANOEJ0E3,,,3339,Primary Nonferrous Metals
MANOEJ0E4,,,2038,Frozen Specialties
MANOEJ0E5,,,3585,Refrigeration And Heating Equipment
MANOEJ0E6,,,3999,Manufacturing Industries
MANOEJ0E7,,,4151,School Buses
MANOEJ0E8,,,4151,School Buses
MANOEJ0E9,,,2836,Biological Products Except Diagnostic
MANOEJ0EA,,,2836,Biological Products Except Diagnostic
MANOEJ0EB,,,2836,Biological Products Except Diagnostic
MANOEJ0EC,,,4151,School Buses
MANOEJ0ED,,,3999,Manufacturing Industries
MANOEJ0EE,,,3999,Manufacturing Industries
MANOEJ0EF,,,3841,Surgical And Medical Instruments
MANOEJ0EG,,,4213,"Trucking, Except Local"
MANOEJ0EH,,,2671,"Paper Coated & Laminated, Packaging"
MANOEJ0EI,,,4213,"Trucking, Except Local"
MANOEJ0EJ,,,4213,"Trucking, Except Local"
MANOEJ0EK,,,3471,Plating And Polishing
MANOEJ0EM,,,3829,Measuring & Controlling Devices
MANOEJ0EO,,,3081,Unsupported Plastics Film & Sheet
MANOEJ0EP,,,2673,"Bags: Plastics, Laminated, & Coated"
MANOEJ0ER,,,3599,Industrial Machinery
MANOEJ0ES,,,3089,Plastics Products
MANOEJ0EU,,,2899,Chemical Preparations
MANOEJ0EV,,,3089,Plastics Products
MANOEJ0EW,,,4513,Air Courier Services
MANOEJ0EX,,,3089,Plastics Products
MANOEJ0EY,,,4215,"Courier Services, Except By Air"
MANOEJ0EZ,,,2833,Medicinals And Botanicals
MANOEJ0F0,,,3845,Electromedical Equipment
MANOEJ0F1,,,2076,Vegetable Oil Mills
MANOEJ0F2,,,4225,General Warehousing And Storage
MANOEJ0F3,,,3357,Nonferrous Wiredrawing & Insulating
MANOEJ0F4,,,3841,Surgical And Medical Instruments
MANOEJ0F5,,,5093,Scrap And Waste Materials
MANOEJ0F6,,,2836,Biological Products Except Diagnostic
MANOEJ0F7,,,4225,General Warehousing And Storage
MANOEJ0F8,,,3699,Electrical Equipment & Supplies
MANOEJ0F9,,,3821,Laboratory Apparatus And Furniture
MANOEJ0FB,,,3479,Metal Coating And Allied Services
MANOEJ0FC,,,2038,Frozen Specialties
MANOEJ0FD,,,4222,Refrigerated Warehousing And Storage
MANOEJ0FE,,,2821,Plastics Materials And Resins
MANOEJ0FF,,,3297,Nonclay Refractories
MANOEJ0FG,,,3569,General Industrial Machinery
MANOEJ0FH,,,3296,Mineral Wool
MANOEJ0FI,,,2834,Pharmaceutical Preparations
MANOEJ0FJ,,,5093,Scrap And Waste Materials
MANOEJ0FK,,,3999,Manufacturing Industries
MANOEJ0FL,,,3999,Manufacturing Industries
MANOEJ0FM,,,3559,Special Industry Machinery
MANOEJ0FN,,,2013,Sausages And Other Prepared Meats
MANOEJ0FO,,,3841,Surgical And Medical Instruments
MANOEJ0FP,,,3086,Plastics Foam Products
MANOEJ0FQ,,,2834,Pharmaceutical Preparations
MANOEJ0FR,,,4111,Local And Suburban Transit
MANOEJ0FS,,,3471,Plating And Polishing
MANOEJ0FT,,,2834,Pharmaceutical Preparations
MANOEJ0FU,,,2038,Frozen Specialties
MANOEJ0FV,,,3479,Metal Coating And Allied Services
MANOEJ0FW,,,4213,"Trucking, Except Local"
MANOEJ0FX,,,3812,Search And Navigation Equipment
MANOEJ0FY,,,2097,Manufactured Ice for sale
MAP000001,,,3423,Hand And Edge Tools
MAP000002,,,4911,Electric Services
MAP000003,,,3841,Surgical And Medical Instruments
MAP000005,,,3429,"Hardware, Not Elsewhere Classified"
MAP000006,,,4911,Electric Services
MAP000007,,,2834,Pharmaceutical Preparations
MAP000008,,,3479,Metal Coating And Allied Services
MAP000009,,,2836,Biological Products Except Diagnostic
MAP000010,,,3826,Analytical Instruments
MAR00A287,,,5149,Groceries And Related Products
MAR050086,,,3732,Boat Building And Repairing
MAR050087,,,4493,Marinas
MAR050656,,,4911,Electric Services
MAR052000,,,4493,Marinas
MAR052001,,,4493,Marinas
MAR052002,,,4512,"Air Transportation, Scheduled"
MAR052003,,,4493,Marinas
MAR052004,,,5015,"Motor Vehicle Parts, Used"
MAR052005,,,4581,"Airports, Flying Fields, & Services"
MAR052006,,,4493,Marinas
MAR052007,,,4493,Marinas
MAR052008,,,3732,Boat Building And Repairing
MAR052009,,,4493,Marinas
MAR052010,,,4493,Marinas
MAR052011,,,4493,Marinas
MAR052012,,,4493,Marinas
MAR052013,,,4493,Marinas
MAR052014,,,3732,Boat Building And Repairing
MAR052015,,,3732,Boat Building And Repairing
MAR052016,,,3732,Boat Building And Repairing
MAR052017,,,2891,Adhesives And Sealants
MAR052018,,,4493,Marinas
MAR052019,,,3732,Boat Building And Repairing
MAR052020,,,3732,Boat Building And Repairing
MAR052021,,,4493,Marinas
MAR052022,,,3089,Plastics Products
MAR052023,,,4449,Water Transportation Of Freight
MAR052024,,,3732,Boat Building And Repairing
MAR052025,,,3732,Boat Building And Repairing
MAR052026,,,5093,Scrap And Waste Materials
MAR052027,,,4225,General Warehousing And Storage
MAR053002,,,4131,Intercity & Rural Bus Transportation
MAR053003,,,2024,Ice Cream And Frozen Desserts
MAR053009,,,2099,Food Preparations
MAR053015,,,3357,Nonferrous Wiredrawing & Insulating
MAR053017,,,2851,Paints And Allied Products
MAR053018,,,5093,Scrap And Waste Materials
MAR053026,,,2653,Corrugated And Solid Fiber Boxes
MAR053030,,,3732,Boat Building And Repairing
MAR053031,,,4493,Marinas
MAR053035,,,3827,Optical Instruments And Lenses
MAR053037,,,4151,School Buses
MAR053038,,,4151,School Buses
MAR053039,,,4151,School Buses
MAR053040,,,4151,School Buses
MAR053041,,,4151,School Buses
MAR053042,,,4151,School Buses
MAR053044,,,4581,"Airports, Flying Fields, & Services"
MAR053045,,,4581,"Airports, Flying Fields, & Services"
MAR053048,,,3273,Ready-Mixed Concrete
MAR053049,,,2082,Malt Beverages
MAR053050,,,4151,School Buses
MAR053051,,,4151,School Buses
MAR053053,,,3483,"Ammunition, Except For Small Arms"
MAR053056,,,2491,Wood Preserving
MAR053059,,,3081,Unsupported Plastics Film & Sheet
MAR053064,,,4493,Marinas
MAR053067,,,2053,"Frozen Bakery Products, Except Bread"
MAR053069,,,4493,Marinas
MAR053071,,,4493,Marinas
MAR053073,,,3674,Semiconductors And Related Devices
MAR053074,,,4493,Marinas
MAR053075,,,3826,Analytical Instruments
MAR053076,,,3479,Metal Coating And Allied Services
MAR053077,,,4493,Marinas
MAR053083,,,2752,"Commercial Printing, Lithographic"
MAR053085,,,2621,Paper Mills
MAR053087,,,2653,Corrugated And Solid Fiber Boxes
MAR053088,,,2653,Corrugated And Solid Fiber Boxes
MAR053089,,,4493,Marinas
MAR053090,,,2671,"Paper Coated & Laminated, Packaging"
MAR053092,,,3671,Electron Tubes
MAR053094,,,2732,Book Printing
MAR053095,,,2677,Envelopes
MAR053096,,,4522,"Air Transportation, Nonscheduled"
MAR053101,,,3949,Sporting And Athletic Goods
MAR053102,,,4493,Marinas
MAR053108,,,2891,Adhesives And Sealants
MAR053109,,,5015,"Motor Vehicle Parts, Used"
MAR053111,,,3229,Pressed And Blown Glass
